date,Cpr,Idwell,Imin,IvtNonfarm,Tcit,Tprl,Toth,Ytsf,Xmin,LavhMkt,LempNonmkt,Lpar,Lwge,Pcpi,Piret,Pxagr,Pmgs,Rmort,Peq,Rtwi,Rusd,Whh,Ygdw,Lhrs,PhouseSa,Pimin,Pinonmin,Pgov,Pidwell,Pxsvc,Tpit,GovDebt,PcpiRent,Inonmin,Ynli,EqEarn,Tgst,Xoth,Pxmin,Pxoth,PconsExrent,Ppcd,Xsvc,Mtot,R90d,R10y,GapAvh,Ivt,Iotc,Xagr,Xtot,CprNom,CgovNom,Ttot,FiscalCovered,GovDef,IdwellNom,IotcNom,IminNom,InonminNom,YgovIvtNom,XminNom,XagrNom,XothNom,XsvcNom,XtotNom,MtotNom,YgdpNom,Ygdp,Ygne,Pgne,Pgdp,Pxtot,Ptot,CconsRent,PconsRent,CconsRentNom,LempMkt,Lemp,Lsup,Lune,Lur,Lhh,Ywss,Yhdi,Ygoa,SavHh,Wfor,EqYield,PeRatio,KMin,KNbiz,KDwell,KBiz,KTotal,R90dReal,R10yReal,RmortReal,PcpiExGst,RmortRealExgst,Fr10y,Fr10yReal,Rdif10y,RtwiNom,PhouseReal,Rbiz,RbizReal,KdepAllow,CostCap,GovDem,Pulc,UlcDom,UlcExp,RmortRealHpf,LparHpf,PpcdHpf,LurHpf,InflExp,Lpop,Lpop15Plus,Cgov,Igov,Ipubent,IvtFar,Lnom,IntStu,Fpcpi,Fpoil,Fpcom,Fpagr,FcGdp,FcPpp,Fr10yUs,Fr10yJp,Fr10yDe,Fr10yUk,YgdpHpf,CprHpf,PhouseHpf,YgdpAnnualGrowth,PcpiAnnualGrowth
2025-03-01,347864.5773761275,35109.73723576575,18981.62884798602,217910.4921026156,38302.396216482695,11141.348207492503,45869.33566127197,43459.15697358865,89228.70513955168,412.856317151548,4507.13772611746,0.6697898223673119,25516.089934540876,140.93118332666396,1.2370352373050402,1.073814041350126,0.9977641362991772,0.07989495787845875,8330.497333525334,0.41766238786057763,0.6436653259574596,17492858.973993942,57574.14828008802,4270825.3658776535,791.0927687145214,1.030682340942514,1.0192517296258183,1.0396400596801239,1.0517642943507284,104.95285051516048,85300.11429287691,845.0803566318307,97.88155803429923,61228.479688623236,83368.13574649475,506.96374301485355,22514.908823574788,19293.250286127957,0.8891582717570613,0.9404097385509618,1.0273498335273084,1.0384751483777808,32045.67334980635,154902.6862714658,0.030606697314886785,0.04284826348982585,0.22382494657698676,147.49210261559347,10391.170958636734,17075.03495648213,165687.66373196812,361248.71811230044,162314.42550636735,203128.10320169886,42741.35655763722,14.795588385350229,36927.16800861466,12854.244632694434,19564.02965594419,62407.23321700277,39230.77115029153,79338.44125300419,18335.412292814748,18143.56045737586,33632.84764739888,161039.8216505937,154556.34497807146,701030.0669557375,679701.1960315382,669346.2009814578,103.82512689206705,1.0313798001365309,0.9719481705717499,97.41261839464569,74014.23098599308,1.0801269663194997,79944.76677937142,9971.049506458996,14478.187232576456,15177.474452656237,699.287220079781,0.046074018918716056,10809825.733587878,339423.60409038264,433023.76428136346,246464.85929857564,12650.671975999381,641977.5814357753,0.060856359796746314,16.432136318042883,1137697.0257592143,2537800.320859408,3102677.61831014,3675497.3466186225,8834487.476071702,0.005652636757330784,0.01789420293226985,0.05494089732090275,1.3610485840765898,0.04825954784293336,0.03598833333333334,0.019274208596304625,-0.0013800056640347752,0.6163434124088794,5.613326660862912,0.048336188564886785,0.0330406348035027,0.007157817997877988,0.11711408348736176,195464.13980288748,106.03216915778829,4.695497704471823,4.105414530691175,0.041125687527523415,0.6702235742181647,1.0344962920762195,0.03576150423764723,0.04654558227954437,27499.25,22660.055357384826,156125.5975037247,27565.067021472623,11773.475277690155,0,76.25,258921.25,2.002083547818402,72.8314273592171,1.026873193035108,1.1816878478036545,135100737.56355068,3.3974844822145016,0.0429,0.0151,0.026099999999999998,0.0458,684932.6944150425,351410.9327039648,794.3575518899067,1.389224752164142,2.4954060557556
2025-06-01,349928.5903297884,35022.02901574672,19350.90754778733,218256.36774981485,39347.99570175601,10943.80079161963,46618.60075013916,46034.27656632335,90030.17949912575,410.5995349490681,4539.9096718757355,0.6685495524040429,25648.317176973327,142.44748434656046,1.257386934043929,1.0961007466791248,1.0051479345931034,0.07258905572756898,8024.062694818593,0.4127063784110456,0.6334278417120398,17838277.265305657,58150.3901089565,4248715.23218825,808.4144989768448,1.0370916143837043,1.024467753729059,1.0488286374247409,1.0616392132502421,105.82153692282502,84376.82500072436,864.8695135425995,99.61285821510859,61850.724764532446,85369.62630156505,497.7596417668382,22608.78372000931,19319.141271322198,0.8962668627911119,0.9421718828065825,1.0333870159918963,1.0470189183670884,32223.953935403464,156052.30529287117,0.02327776879883795,0.041568695934526355,0.2648295095750259,345.87564719925285,10365.212601199439,17204.31936827825,166822.59407412965,366381.85412526724,165441.92706870704,203896.00596424847,48297.92087668201,15.3746682596769,37180.759330704495,13033.08289333566,20068.663948524572,63364.07245706505,40035.787146845716,80691.06653620211,18857.66730567592,18201.951705807987,34099.8833117471,163440.1288594331,156855.65235362187,712090.623476261,684847.5843208912,674507.2772881412,104.65598854833168,1.039779732891237,0.979724178049926,97.47064529824964,74453.38559225574,1.099231934095255,81841.53904451507,9973.949472863223,14513.859144738959,15255.967798742586,742.1086540036267,0.04864382462846899,10853518.275394958,342023.1539063548,442230.34467537183,252856.67152530697,12919.639728331766,652106.4327633856,0.06203336896760021,16.120356134813445,1138522.9287747398,2557216.125622048,3113037.009201926,3695739.0543967877,8865088.574741654,-0.002262075308868648,0.016028851826819755,0.04704921161986238,1.3756923223000916,0.03873529126422488,0.03598833333333334,0.022838260147680527,-0.006809408320860771,0.6070853458230494,5.6751756809551885,0.04100726004883795,0.02806043648289375,0.007063540716720049,0.11660456098823818,197484.95817765966,106.04134290604688,4.695741423097927,4.102737045486682,0.041125687527523415,0.6702235742181647,1.0450937357694454,0.03576150423764723,0.04654558227954437,27610.4,22819.501926048,157739.71187030865,27850.050210690817,11895.196096660196,0,76.25,246475.5,2.014721654202731,71.09207663305381,1.0237034541596564,1.1759021731524306,136745373.27462646,3.3652772031744442,0.0429,0.0151,0.026099999999999998,0.0458,687884.0177823156,352833.5253318976,805.5408381368894,1.9003184641158466,2.55398441077066
2025-09-01,353241.07054682745,35018.00425505866,19520.57134587894,218803.11786330305,40277.68233671362,10808.996103847994,47375.10253291125,50555.40575658954,90619.17431435997,409.45015755954483,4567.485461198027,0.6676590324669632,25821.10259668801,144.03407630766267,1.2785138847930784,1.1212033760970217,1.0122601232637574,0.07352903652391166,8029.554729523904,0.40853334438350075,0.6244134400205898,18240832.0122214,58786.87049399835,4243136.008510431,829.1355261668024,1.042518605486484,1.0289676273715502,1.0584252501634557,1.0726674502071936,106.6363851382245,84533.53244040415,885.5468346774184,101.48840586861641,62629.86430071517,87028.98588149769,498.1443989044388,22759.354083423383,19334.969310743996,0.9020908488180668,0.9451306352243767,1.039894048806741,1.0562224538877811,32285.79102116368,157771.5794329262,0.026528523652649995,0.04057317200683099,0.26622252625521364,546.7501134882041,10364.021422350781,17326.67597621796,167611.6106224856,373101.15057003614,168091.86386148666,205754.6674973004,54067.48399220928,15.975945900324039,37562.67333561843,13250.545290768383,20350.55881780513,64444.10225223219,40684.40685094644,81746.72787643335,19426.727601074737,18274.071826707303,34428.400458250406,165465.48776246578,159705.87844429156,723244.9102970677,689718.1996790685,680308.1495685854,105.52495350521895,1.0486093072149885,0.9871958580193255,97.52393039413437,75158.17329375078,1.1199286785878302,84171.79370194545,9988.81347416799,14556.298935366016,15302.06295692684,745.7640215608244,0.04873617117867773,10892257.816511353,345334.1096136904,452841.0669949193,258698.93027727917,13229.629106664801,662321.1188566064,0.06203885715764655,16.118930067633357,1139704.9304708045,2576934.281603585,3123226.054054356,3716639.2120743897,8896177.777271686,-0.008942909184608737,0.00510173916957226,0.038057603686652924,1.3910148981217971,0.03652527539287734,0.03598833333333334,0.02621459283647886,-0.0211128536669066,0.5983030959649833,5.75652336878764,0.044258014902649995,0.030249097952661976,0.00699033678211141,0.11721090656855963,198828.88633482918,106.31179004476185,4.6984457735722085,4.102520192130366,0.041125687527523415,0.6702235742181647,1.0557997403281778,0.03576150423764723,0.04654558227954437,27708.95,22918.978419847874,158813.16496892695,28039.575868756692,11976.14549714554,0,73.75,234029.75,2.027439538343165,69.39426485591707,1.0205434995931213,1.1701448258054366,138410029.79884452,3.3333752408558004,0.0429,0.0151,0.026099999999999998,0.0458,691152.3939809764,354570.2129282779,818.7012122908362,2.3123432689642343,3.547143283725873
2025-12-01,356873.95482267614,35116.578710632624,19971.9027529203,219480.62366822985,41260.71243708901,10765.71229870907,48233.94153062043,51807.23132066839,91420.96463917266,408.78748809170895,4599.489087255155,0.6673158449526934,26037.45418735744,145.68395865618106,1.3010526627350125,1.1502523502477489,1.0271614011685726,0.08040407063884082,8162.889594557939,0.3993162775203849,0.6075476734603948,18562672.916102692,59487.246879860046,4251103.328636999,843.7823776588598,1.0486192808385895,1.035811094113672,1.0677762278429295,1.084621629982914,107.45917279242038,85459.91781094704,906.2692395414105,103.47736915361529,63499.07873350475,87879.43587941631,508.8119097893564,22928.260907104894,19359.402595409974,0.9214807468713772,0.9545832837754435,1.046870318660635,1.0660166846690715,32308.89579055141,159571.4335145839,0.034932749886752434,0.04015353731703502,0.2550412332830602,677.5058049267973,10393.19577968491,17471.35414481499,168605.61716994905,380433.5906387311,170730.93011579837,208648.54498447047,55620.41220516962,16.137785019384935,38088.20084054965,13522.095043485346,20942.92230174553,65773.04957785689,41361.96293292628,84242.65877540658,20096.466167084192,18480.1621014573,34718.87215489167,169127.71919883974,163905.61723531774,736074.8534146152,695477.3632426666,686873.1597966045,106.46305296347553,1.0583735782516577,1.0030965873952138,97.657153613250955,75931.13252393798,1.1418769691779114,86704.01147268064,10023.792311565094,14623.281398820249,15360.665258675554,737.3838598553048,0.04800467666703055,10930997.357627751,349830.0272233666,459288.16640260373,264887.1746399129,13417.979369469964,674070.3094274607,0.06233232777380362,16.043039554512987,1141037.7332113092,2597106.701740283,3133329.7951928726,3738144.4349515922,8927786.741287405,-0.008648615845203711,-0.003427828414921126,0.036822704906884676,1.406948703411283,0.036822704906884676,0.03598833333333334,0.02511471525163566,-0.028542543666556786,0.5820136151351133,5.791868819615302,0.052662241136752434,0.035983746651441356,0.006959517848123337,0.11899602919697554,200181.96021584678,106.80405073925102,4.703222639349416,4.104375854076976,0.041125687527523415,0.6702235742181647,1.0666154178566054,0.03576150423764723,0.04654558227954437,27807.5,23018.5831414875,159893.92314970418,28230.391290208758,12057.64577593383,0,73.75,221584,2.0402377038349573,67.73700000000001,1.0173932991334242,1.1644156670690522,140094950.85763025,3.3017757009345794,0.0429,0.0151,0.026099999999999998,0.0458,694888.2546612581,356657.4843634216,832.3929459435533,2.717617529862415,4.3581365731956145
2026-03-01,360728.0069543869,35275.250421269804,20432.297372660556,220347.16864292786,42940.62497904567,10765.401855327673,49276.33241816718,52788.96930691314,92140.26666204887,408.58490624949167,4636.1904559977575,0.6674645086685289,26273.276154794432,147.44028407115934,1.327442579519369,1.1887247306684434,1.0499349402042755,0.0892805764063802,8412.638524705002,0.3874015991373859,0.5863814533559248,18840231.800605282,60263.02414932778,4272797.712784734,851.8491407447713,1.0553390776089278,1.0446384029227511,1.0770882734735245,1.097430849809172,108.29216315804936,86769.31868508518,927.4506126543073,105.56822361268893,64451.81328414615,88224.72041841033,530.6985347772815,23121.69925345826,19396.796522206998,0.9668988264022116,0.9699039537985905,1.0546939174500791,1.0766838479465035,32663.522840503963,161279.1337612335,0.044365974831279104,0.04033249197998952,0.22770428186402858,866.5449746980157,10440.156680031685,17636.989397149988,169882.5754219098,388390.0193865322,173391.86335046872,212873.37719108397,55680.29349225684,16.14402557491709,38712.14804704548,13858.708513927631,21563.00186269491,67328.8386660034,42186.130816648285,89090.31569992188,20965.52547092931,18813.02963791532,35372.035447605274,175830.46625637176,169332.59766179803,751928.5792378943,702070.7595599182,693897.2981511953,107.48683201432037,1.07101539120855,1.0350117769270342,98.57865828578504,76751.14905698114,1.1649496330100853,89411.22292703253,10079.941383316485,14716.131839314243,15430.655490900952,714.5236515867091,0.04630545538149037,10969736.89874415,355239.80938609154,465457.4537163245,272724.70754329796,13598.21342720372,688588.5691149117,0.06308348245545127,15.852010083720202,1142800.5980748564,2617815.9764945745,3143451.5123093533,3760616.574569431,8960380.598021723,-0.0018204020290354672,-0.005853884880325053,0.04309419954606562,1.4239104869059487,0.04309419954606562,0.03837138585860256,0.01710925698537835,-0.022963141865703404,0.5617769485741428,5.777587489818196,0.0620954660812791,0.04233990163415875,0.006972657926038966,0.12128121144413688,201544.2420593553,107.4371259025714,4.709289790239543,4.107521801136507,0.041125687527523415,0.6702235742181647,1.0775418918513804,0.03576150423764723,0.04654558227954437,27906.050000000003,23118.316090966877,160982.0361253156,28422.505252167797,12139.700681871911,0,73.75,218260.24,2.0547613937358893,71.09862400156359,1.0587019566397695,1.16820274370124,141615609.79212105,3.2757270620113657,0.0431166666666667,0.0255759818181819,0.0299805555556667,0.044899666666666595,699210.3801659553,359103.93339431647,845.2111436661198,3.291087857279873,4.618637686031457
2026-06-01,364162.6800899913,35367.396556827705,20986.482494161097,221401.71970998036,44512.07645775813,10836.061853534411,50337.3975887416,53601.215373161525,92857.18381331548,408.6131226479638,4675.138957499243,0.6679509912031414,26543.484782758565,149.2746917694609,1.3551244264502325,1.2291436866987058,1.0683023900620974,0.09825273557799567,8591.307599896892,0.3794386417138324,0.5713472941848852,19059325.778838743,61101.382646902945,4300920.677885833,856.0109590280982,1.062598479386225,1.0543866557379282,1.0865732809892983,1.111138220262137,109.14495223620705,88349.13105754452,948.6209317325755,107.73364128781913,65359.042769609296,87428.61261733755,562.185518181996,23274.61848025927,19429.84464032902,1.006123802997888,0.9831862085114181,1.0631722292464254,1.0880111828694412,32971.58267663716,162866.62762105727,0.05343608746471244,0.04104708691965334,0.19373855216873823,1054.5510670524964,10467.428494723152,17792.776800087337,171096.387930369,396213.06939220126,176109.13956663155,217309.28543783794,55460.36541416915,16.121105670366823,39298.06606545876,14184.66803532053,22300.204385961213,68913.70189288701,43056.732714615486,93425.82291392691,21869.87927266655,19103.15528389099,35986.81816393715,181975.23563442158,173990.8075489291,768060.0101385682,708272.1453162549,700472.3648328523,108.56918751684842,1.0844137004981391,1.0635831523718662,99.55824888775575,77481.93542430115,1.188845104958268,92114.01965187304,10145.585524607459,14820.724482106702,15508.60452028188,687.8800381751789,0.0443547253402642,11008476.439860545,361444.06716719863,470732.36875291157,280092.58690854156,13752.318641128584,703361.1409101338,0.06543654870287068,15.281979563756092,1144995.725207951,2639136.780793685,3153651.1592628234,3784132.506001636,8994096.176407399,0.005508197026924663,-0.006880803518134436,0.050324845140207894,1.4416263531993962,0.050324845140207894,0.03837138585860256,0.01097465813893761,-0.017855461657072046,0.5475455654485077,5.734468106289024,0.07116557871471244,0.048420291749927916,0.007025169344994908,0.1246488732102475,202915.79452754525,108.3564021930424,4.717967007246442,4.113277814312808,0.041125687527523415,0.6702235742181647,1.088580297318324,0.03576150423764723,0.04654558227954437,28004.600000000002,23218.177268286003,162077.5539467421,28615.92659148481,12222.313989318349,0,73.75,214936.47999999998,2.069388472358607,74.62707729772079,1.1016878467231623,1.1720021371974343,143152774.700459,3.249883928140951,0.0431166666666667,0.0255759818181819,0.0299805555556667,0.044899666666666595,703973.3407858681,361784.8796749622,856.4416291966676,3.4204049969150496,4.792789043778778
2026-09-01,367560.1518511122,35334.19128269036,21650.69740630269,222571.0158433363,46045.088785793036,10964.67668912244,51410.76221032835,56775.98617896891,93540.4107458752,408.9041533279537,4714.335098075045,0.6684729628113782,26830.74353190266,151.18179322044907,1.3835134610834432,1.2647583150315833,1.0824514462828765,0.10724094655187279,8755.767005840604,0.3750223665899961,0.5618164102436792,19281841.985996347,62000.02243806662,4331854.727316927,860.1809742680107,1.0702415637018412,1.06415611106314,1.0961507724965402,1.1257663581731439,110.0227032246149,90077.82375574282,969.9621352360897,109.91065161128805,66211.45223300956,85851.13952504731,592.4914261873907,23428.075449504144,19464.452627710292,1.0385311156736903,0.9939050748914503,1.0723951570599886,1.0999471802528484,33245.12191591973,164346.5577370949,0.06256994634751892,0.042264471649981344,0.14917401570879724,1169.296133355936,10457.600973714589,17944.249051981056,172239.23434148627,404296.75395598187,178870.46073355078,221926.4268904908,57474.026248982,16.330960248880984,39778.04383930757,14468.231717773457,23171.47624735679,70459.32081804881,43862.98332929751,97144.62713248901,22695.138195490646,19345.818246665483,36577.181822213766,187352.3253968589,177897.16911413064,784362.4269240451,714301.759043532,706839.060171777,109.69015916102275,1.098082740797877,1.0877447645024305,100.48901206956961,78204.80655303957,1.2128685022514611,94852.14659285036,10211.284000977916,14925.619099052961,15580.49090204512,654.8718029921583,0.04203151513048151,11042891.93275492,367941.5131024007,477968.6088991678,287312.5353352234,13963.723436848673,718290.2952971157,0.06766870632717438,14.777879676981799,1147710.0069355308,2661013.534041334,3163861.588824685,3808723.5409768648,9028897.64094449,0.012944766695458104,-0.007360708002079469,0.057615766899811974,1.4600442623397842,0.057615766899811974,0.03837138585860256,0.008726053620100482,-0.01608676162217995,0.5383273974703836,5.689712735538986,0.08029943759751892,0.05450606029999256,0.00711477873184985,0.1279289581669203,204296.68070903697,109.37314689858943,4.727463798657014,4.119853401892782,0.041125687527523415,0.6702235742181647,1.099731780890327,0.03576150423764723,0.04654558227954437,28092.15,23307.585749644502,163180.52700557242,28810.6642051475,12305.48949831704,0,61.25,211612.72,2.0841196756887905,78.33063922415042,1.1464190691304195,1.1758138876162745,144706624.7465363,3.2242446780360647,0.0431166666666667,0.0255759818181819,0.0299805555556667,0.044899666666666595,709086.4273304648,364662.6803420996,866.2464667885159,3.5642903690090266,4.962517965206081
2026-12-01,370645.51208833756,35200.92705420504,22298.172274527384,223840.97353327236,47458.307150279164,11133.796647866106,52474.84188308188,56689.43852410747,94141.31036270474,409.18166651740444,4753.03214512556,0.6690664987856516,27153.68249505601,153.14127559214012,1.412658401182168,1.2968828967099424,1.0951848465502947,0.11564532802559832,8880.920669271489,0.37215149240978024,0.5546818967832293,19527603.63934129,62948.94162883096,4361220.305233872,866.5223220583119,1.0779367117597713,1.0733283604625488,1.1061271999346647,1.1412833161455362,110.92642800484401,91715.36850165398,991.1900542374464,112.09585587909497,66972.50470817051,83378.77907125969,622.9836216658521,23582.627609230793,19485.85527929846,1.0692998199133321,1.0045459328385815,1.0821790640900482,1.1123386633553989,33463.43773522964,165619.93557316027,0.07067742460305082,0.04388819481269205,0.10807122928755002,1269.957689936069,10418.159739177207,18082.86856538269,173218.47194261555,412283.3349943585,181726.75048140486,226364.94179211193,56482.70303504515,16.22764904987693,40174.23075982025,14717.300880406505,24036.01849985695,71883.4879730844,44639.11182223098,100665.28621724529,23451.362965898665,19574.43666870047,37119.79616731531,192400.44201915973,181384.44372636123,800476.2337039609,719819.7475065346,712651.1887058036,110.83819972230049,1.1120509551968771,1.1107385942239396,101.42019383509893,78861.27053392395,1.2369823200530499,97549.99738738446,10273.533746724406,15026.565891849967,15654.21516613045,627.649274280484,0.04009457532630954,11077307.425649295,374888.5734468191,481095.2028424782,293974.34573645005,14055.066031970693,733046.7275700084,0.0701485403221101,14.255464125242963,1151045.1882164509,2683382.256427563,3173957.3635713793,3834427.4446440134,9064697.319358332,0.019489105691710806,-0.007300124098647963,0.0644570091142583,1.478968042333396,0.06445700911425853,0.03837138585860256,0.007793158430146829,-0.015093282528794792,0.5312224213372242,5.6583198664618255,0.08840691585305083,0.05986569641697511,0.007234593851092811,0.13118795896302327,205686.9641217825,110.58394602728475,4.738630525686925,4.128098925092096,0.041125687527523415,0.6702235742181647,1.110997500946458,0.03576150423764723,0.04654558227954437,28179.700000000004,23397.099084385005,164291.00603632102,29006.727050689497,12389.231034772009,0,61.25,208288.96,2.0989557449513274,82.21799999999999,1.1929664886247178,1.179638035146685,146277341.0389775,3.1988077032002264,0.0431166666666667,0.0255759818181819,0.0299805555556667,0.044899666666666595,714397.2972864246,367646.87527682324,875.2210985906383,3.500097278561509,5.118831891134001
2027-03-01,373227.6355916905,35034.660910810766,22848.418203973815,225159.06910867762,48025.676694881186,11330.930690759142,53424.09656919308,56809.601549994135,94752.7432037594,409.2691677094025,4789.955727405711,0.6696247503591698,27494.548916302854,155.12269606583973,1.4395590246313148,1.3279085681031688,1.104028032777066,0.12267172104555485,8822.876735245745,0.3701980817148961,0.5490266330974591,19774772.052265152,63932.67753241175,4384599.733867574,876.8533529952646,1.0853782089978254,1.0817917437828843,1.11636916823575,1.1576674037170451,111.85946776522448,92992.31660488433,1012.5334571941146,114.30037348377923,67594.36701258284,80293.37857466223,650.0150016477257,23732.818347303008,19493.642599144812,1.0776088127400996,1.0129269794029323,1.0922241322768707,1.1249639102236864,33747.81996769479,166658.16709928223,0.07696464086238423,0.04578045743170864,0.0793876600362919,1318.0955754052557,10368.95117036789,18207.89871539137,174247.10448599036,419867.621832255,184657.5547687942,229505.83890702078,57047.87303678211,16.286548498310797,40558.48493672535,14926.717233264531,24799.17522866241,73123.02748446295,45338.92127004853,102106.3911076707,24178.42471132288,19745.63651551208,37750.131798229544,195370.1441327352,183995.2883688521,814646.358518096,724796.7881111288,717637.8291788267,111.99306843665885,1.1239651916644182,1.1212246235543224,101.55762265691752,79410.66215882884,1.2613092613110868,100161.40362777667,10326.399390247576,15116.355117653286,15727.287190359239,610.932072705953,0.03884534639254553,11111722.918543668,381862.8526791824,484200.7522589166,299010.2141765243,14145.793816940693,746023.2073040736,0.07367381650601976,13.57334325035668,1154974.6204970551,2706143.4853044804,3183839.339160623,3861118.105801536,9101269.956105098,0.02485939674217745,-0.006324786688498146,0.07056647692534807,1.4981036904315057,0.07056647692534807,0.03944002276336502,0.009852944866624823,-0.01617773155512297,0.5253861941544,5.652643844090332,0.09469413211238423,0.06400822463450212,0.0073746513861494755,0.13486905121486573,207086.70871598754,111.86772035188606,4.7503299094229865,4.136877104997561,0.041125687527523415,0.6702235742181647,1.1223786277322922,0.03576150423764723,0.04654558227954437,28267.250000000004,23486.717272507503,165409.04211876175,29204.124146602408,12473.542450623387,0,61.25,208288.96,2.1103027090911284,80.60834338399455,1.1811955150890354,1.1858850170275583,147730387.82272053,3.1878230435715635,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,719762.4232057042,370617.46053043695,884.2733217456941,3.236999724280798,5.210524412020678
2027-06-01,375319.3895819137,34892.802863228564,23435.03572099366,226496.38281441876,48595.157411143664,11546.186230027686,54359.104824115464,57100.7583419933,95408.79017599761,409.1985869810244,4825.301415567652,0.6700599639000246,27838.489049666932,157.12682758256634,1.4667165647414782,1.358997597783352,1.113966188362802,0.12824180030459514,8782.105523396374,0.3681734872216486,0.5433340602978102,20098098.65624599,64941.85232621824,4402717.187027559,892.1861544068308,1.0930644425743563,1.0901407646667582,1.1268622857023607,1.1748506010497175,112.81448022300496,93801.68838282194,1034.1412166785556,116.52339451219385,68063.07839865123,77348.42926564647,667.7890792517729,23885.25170705052,19491.251796269386,1.0855594717643946,1.0220965016542007,1.1025244949328459,1.137817744016647,34010.98997088089,167403.7641195361,0.08164953667185701,0.047826067583956404,0.060722787142713314,1337.3137057411368,10326.966486336036,18325.48035861714,175281.512301765,427045.06271760125,187661.65768126398,232187.3885551593,58318.74262989583,16.418992750192036,40993.83041617338,15146.732809039164,25616.00425707806,74198.33560488658,46010.649272130264,103571.91586513593,24904.283785586693,19921.940273828095,38369.32155434762,198357.02147889833,186482.13303382523,828547.1612032459,729477.3279964046,722029.5569238332,113.16833450350015,1.1358093415543828,1.1316482775285877,101.58730932325452,79855.71915246133,1.2858403886011176,102681.70894702259,10370.857260210309,15196.15867577796,15797.628745697968,601.4700699200075,0.03807343006245182,11146138.411438042,388680.9069839089,488014.22939940373,303933.77784937614,14257.203518605307,758753.0517265552,0.07603974667267645,13.151016984638805,1159391.5915948006,2729151.5635834457,3193476.2191731622,3888543.155178246,9138331.885494348,0.02904761386747287,-0.004775855220427734,0.075639877500211,1.517458671343157,0.07563987750021078,0.03944002276336502,0.012305022763365002,-0.017080877983792736,0.5186273241067993,5.678127460048213,0.09937902792185702,0.06708233349837844,0.007526575818601014,0.13741752497343773,208495.97887705272,113.13449521634027,4.761747342367774,4.145373334111751,0.041125687527523415,0.6702235742181647,1.1338763434814723,0.03576150423764723,0.04654558227954437,28354.800000000003,23576.440314012,166534.6866802775,29402.86457275064,12558.427624024602,0,61.25,208288.96,2.121711014969791,79.03020048057577,1.1695406854847201,1.1921650809060083,149197868.45480087,3.176876105106019,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,725102.7838208308,373470.1357061266,894.4192960574493,2.9939314739931167,5.260192280438414
